date,miner,blocks,percent
2016-02-03,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,692,0.13310251971532988
2016-02-03,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,901,0.1733025581842662
2016-02-04,*Outros,1485,0.29336230738838404
2016-02-04,0x2a65aca4d5fc5b5c859090a6c34d164135398226,1827,0.3609245357566179
2016-02-04,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,240,0.047412090082971155
2016-02-04,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,591,0.11675227182931648
2016-02-04,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,919,0.1815487949427104
2016-02-05,*Outros,1525,0.3022195798652398
2016-02-05,0x2a65aca4d5fc5b5c859090a6c34d164135398226,1852,0.3670233848592945
2016-02-05,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,219,0.043400713436385255
2016-02-05,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,623,0.12346413000396353
2016-02-05,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,827,0.1638921918351169
2016-02-06,*Outros,1574,0.3156206135953479
2016-02-06,0x2a65aca4d5fc5b5c859090a6c34d164135398226,1834,0.3677561660316824
2016-02-06,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,207,0.04150792059354321
2016-02-06,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,571,0.11449769400441147
2016-02-06,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,801,0.16061760577501505
2016-02-07,*Outros,1523,0.2993906034991154
2016-02-07,0x2a65aca4d5fc5b5c859090a6c34d164135398226,1891,0.3717318655396108
2016-02-07,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,194,0.038136426184391586
2016-02-07,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,651,0.12797326518576765
2016-02-07,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,828,0.1627678395911146
2016-02-08,*Outros,1458,0.28751725497929403
2016-02-08,0x2a65aca4d5fc5b5c859090a6c34d164135398226,1954,0.3853283376059949
2016-02-08,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,210,0.04141195030565963
2016-02-08,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,631,0.12443305068033918
2016-02-08,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,818,0.16130940642871228
2016-02-09,*Outros,1451,0.2870425321463897
2016-02-09,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2006,0.39683481701285855
2016-02-09,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,202,0.03996043521266073
2016-02-09,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,589,0.11651829871414442
2016-02-09,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,807,0.15964391691394658
2016-02-10,*Outros,1397,0.28159645232815966
2016-02-10,0x2a65aca4d5fc5b5c859090a6c34d164135398226,1971,0.39729893166700264
2016-02-10,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,207,0.04172545857689982
2016-02-10,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,572,0.11529933481152993
2016-02-10,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,814,0.164079822616408
2016-02-11,*Outros,1394,0.2777445706315999
2016-02-11,0x2a65aca4d5fc5b5c859090a6c34d164135398226,1953,0.3891213389121339
2016-02-11,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,219,0.04363419007770472
2016-02-11,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,599,0.11934648336321976
2016-02-11,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,854,0.1701534170153417
2016-02-12,*Outros,1378,0.2737929664216173
2016-02-12,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2090,0.41525928869461554
2016-02-12,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,244,0.04848003179018478
2016-02-12,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,565,0.11225909000596065
2016-02-12,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,756,0.1502086230876217
2016-02-13,*Outros,1436,0.2819556253681524
2016-02-13,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2109,0.4140977812684076
2016-02-13,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,207,0.04064402120557628
2016-02-13,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,557,0.10936579619085018
2016-02-13,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,784,0.15393677596701355
2016-02-14,*Outros,1358,0.2721442885771543
2016-02-14,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2026,0.40601202404809617
2016-02-14,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,274,0.05490981963927856
2016-02-14,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,638,0.12785571142284569
2016-02-14,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,694,0.13907815631262524
2016-02-15,*Outros,1360,0.2733668341708543
2016-02-15,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2050,0.4120603015075377
2016-02-15,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,255,0.05125628140703518
2016-02-15,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,585,0.11758793969849246
2016-02-15,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,725,0.1457286432160804
2016-02-16,*Outros,1342,0.2670646766169154
2016-02-16,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2086,0.41512437810945274
2016-02-16,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,269,0.05353233830845771
2016-02-16,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,599,0.11920398009950249
2016-02-16,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,729,0.14507462686567163
2016-02-17,*Outros,1279,0.26333127444924853
2016-02-17,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2011,0.4140415894585135
2016-02-17,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,283,0.058266419600576484
2016-02-17,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,616,0.1268272596252831
2016-02-17,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,668,0.1375334568663784
2016-02-18,*Outros,1357,0.27145429085817163
2016-02-18,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2066,0.41328265653130625
2016-02-18,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,289,0.05781156231246249
2016-02-18,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,636,0.1272254450890178
2016-02-18,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,651,0.1302260452090418
2016-02-19,*Outros,1265,0.2513411484204252
2016-02-19,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2153,0.4277766739519173
2016-02-19,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,314,0.06238823763163123
2016-02-19,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,648,0.1287502483608186
2016-02-19,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,653,0.12974369163520763
2016-02-20,*Outros,1329,0.2631162146109681
2016-02-20,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2139,0.42348049891110673
2016-02-20,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,312,0.06176994654523857
2016-02-20,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,635,0.12571767966739258
2016-02-20,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,636,0.125915660265294
2016-02-21,*Outros,1264,0.2500494559841741
2016-02-21,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2180,0.43125618199802174
2016-02-21,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,311,0.06152324431256182
2016-02-21,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,648,0.1281899109792285
2016-02-21,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,652,0.12898120672601385
2016-02-22,*Outros,1283,0.2514207329022144
2016-02-22,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2184,0.4279835390946502
2016-02-22,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,334,0.06545169508132472
2016-02-22,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,644,0.1262002743484225
2016-02-22,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,658,0.1289437585733882
2016-02-23,*Outros,1241,0.24974844033004628
2016-02-23,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2168,0.43630509156771985
2016-02-23,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,346,0.06963171664318776
2016-02-23,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,611,0.12296236667337493
2016-02-23,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,603,0.12135238478567116
2016-02-24,*Outros,1237,0.24597335454364685
2016-02-24,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2252,0.447802744084311
2016-02-24,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,386,0.07675482203221316
2016-02-24,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,581,0.115529926426725
2016-02-24,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,573,0.113939152913104
2016-02-25,*Outros,1209,0.2357644305772231
2016-02-25,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2299,0.4483229329173167
2016-02-25,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,379,0.07390795631825273
2016-02-25,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,603,0.11758970358814352
2016-02-25,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,638,0.12441497659906396
2016-02-26,*Outros,1177,0.2328387734915925
2016-02-26,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2211,0.4373887240356083
2016-02-26,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,431,0.08526211671612265
2016-02-26,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,576,0.11394658753709198
2016-02-26,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,660,0.13056379821958458
2016-02-27,*Outros,1181,0.23657852564102563
2016-02-27,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2181,0.43689903846153844
2016-02-27,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,418,0.08373397435897435
2016-02-27,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,602,0.12059294871794872
2016-02-27,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,610,0.12219551282051282
2016-02-28,*Outros,1247,0.2479618214356731
2016-02-28,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2079,0.4134022668522569
2016-02-28,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,436,0.0866971564923444
2016-02-28,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,584,0.11612646649433286
2016-02-28,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,683,0.13581228872539272
2016-02-29,*Outros,1192,0.24730290456431536
2016-02-29,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2063,0.4280082987551867
2016-02-29,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,396,0.08215767634854772
2016-02-29,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,567,0.11763485477178423
2016-02-29,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,602,0.12489626556016598
2016-03-01,*Outros,1279,0.25316706254948534
2016-03-01,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2214,0.43824228028503565
2016-03-01,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,415,0.08214568487727633
2016-03-01,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,599,0.11856690419635788
2016-03-01,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,545,0.10787806809184482
2016-03-02,*Outros,1223,0.24046401887534408
2016-03-02,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2288,0.44986236728273693
2016-03-02,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,439,0.08631537554069996
2016-03-02,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,591,0.11620133700353913
2016-03-02,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,545,0.10715690129767991
2016-03-03,*Outros,1163,0.23195053849222177
2016-03-03,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2239,0.44654966094934184
2016-03-03,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,463,0.09234144395692062
2016-03-03,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,596,0.11886717191862785
2016-03-03,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,553,0.11029118468288791
2016-03-04,*Outros,1204,0.24108930716860233
2016-03-04,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2256,0.4517420905086103
2016-03-04,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,401,0.08029635562675211
2016-03-04,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,631,0.1263516219463356
2016-03-04,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,502,0.10052062474969964
2016-03-05,*Outros,1772,0.34488127676138575
2016-03-05,0x2a65aca4d5fc5b5c859090a6c34d164135398226,1802,0.3507201245620864
2016-03-05,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,355,0.06909303230829117
2016-03-05,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,629,0.12242117555469054
2016-03-05,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,580,0.11288439081354612
2016-03-06,*Outros,1612,0.3285102914204198
2016-03-06,0x2a65aca4d5fc5b5c859090a6c34d164135398226,1723,0.35113103729366213
2016-03-06,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,451,0.09190951701650703
2016-03-06,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,565,0.11514163439983696
2016-03-06,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,556,0.11330751986957407
2016-03-07,*Outros,1735,0.3452049343414246
2016-03-07,0x2a65aca4d5fc5b5c859090a6c34d164135398226,1654,0.32908873855949067
2016-03-07,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,526,0.10465578989255869
2016-03-07,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,580,0.11539992041384799
2016-03-07,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,531,0.10565061679267808
2016-03-08,*Outros,1469,0.2928044648196133
2016-03-08,0x2a65aca4d5fc5b5c859090a6c34d164135398226,1806,0.3599760813235001
2016-03-08,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,505,0.10065776360374726
2016-03-08,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,676,0.13474187761610523
2016-03-08,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,561,0.11181981263703408
2016-03-09,*Outros,1504,0.30146321908198037
2016-03-09,0x2a65aca4d5fc5b5c859090a6c34d164135398226,1789,0.3585888955702546
2016-03-09,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,511,0.10242533573862497
2016-03-09,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,646,0.12948486670675485
2016-03-09,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,539,0.10803768290238525
2016-03-10,*Outros,1548,0.2979214780600462
2016-03-10,0x2a65aca4d5fc5b5c859090a6c34d164135398226,1986,0.38221709006928406
2016-03-10,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,507,0.09757505773672055
2016-03-10,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,607,0.11682063125481139
2016-03-10,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,548,0.10546574287913779
2016-03-11,*Outros,1395,0.2754195459032577
2016-03-11,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2058,0.4063178677196446
2016-03-11,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,505,0.09970384995064166
2016-03-11,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,582,0.11490621915103652
2016-03-11,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,525,0.10365251727541955
2016-03-12,*Outros,1352,0.26916185546486165
2016-03-12,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2028,0.40374278319729245
2016-03-12,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,531,0.10571371690224965
2016-03-12,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,600,0.11945052757316345
2016-03-12,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,512,0.10193111686243281
2016-03-13,*Outros,1424,0.27458542229078287
2016-03-13,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2145,0.41361357500964135
2016-03-13,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,513,0.09892016968762052
2016-03-13,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,612,0.11801002699575781
2016-03-13,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,492,0.09487080601619745
2016-03-14,*Outros,1555,0.30442443226311666
2016-03-14,0x2a65aca4d5fc5b5c859090a6c34d164135398226,1902,0.37235708692247454
2016-03-14,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,540,0.105716523101018
2016-03-14,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,585,0.11452623335943618
2016-03-14,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,526,0.10297572435395458
2016-03-15,*Outros,1820,0.3043987288844288
2016-03-15,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2256,0.3773206221776217
2016-03-15,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,614,0.10269275798628533
2016-03-15,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,633,0.1058705469141997
2016-03-15,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,656,0.10971734403746446
2016-03-16,*Outros,1794,0.29775933609958505
2016-03-16,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2252,0.37377593360995853
2016-03-16,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,647,0.10738589211618257
2016-03-16,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,686,0.11385892116182572
2016-03-16,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,646,0.10721991701244814
2016-03-17,*Outros,1813,0.2980927326537323
2016-03-17,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2293,0.3770141400854982
2016-03-17,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,675,0.11098322920092075
2016-03-17,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,683,0.11229858599145018
2016-03-17,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,618,0.10161131206839856
2016-03-18,*Outros,1801,0.30207983898020796
2016-03-18,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2177,0.3651459241865146
2016-03-18,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,669,0.11221066756122107
2016-03-18,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,688,0.11539751761153975
2016-03-18,0xb2930b35844a230f00e51431acae96fe543a0347,4,0.0006709158000670916
2016-03-18,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,623,0.10449513586044952
2016-03-19,*Outros,1789,0.29414666228214403
2016-03-19,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2268,0.37290365011509374
2016-03-19,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,683,0.11229858599145018
2016-03-19,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,703,0.11558697796777376
2016-03-19,0xb2930b35844a230f00e51431acae96fe543a0347,11,0.0018086155869779677
2016-03-19,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,628,0.10325550805656034
2016-03-20,*Outros,1776,0.2946739671478347
2016-03-20,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2273,0.3771362203417953
2016-03-20,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,672,0.11149825783972125
2016-03-20,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,662,0.10983905757424921
2016-03-20,0xb2930b35844a230f00e51431acae96fe543a0347,36,0.005973120955699353
2016-03-20,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,608,0.10087937614070018
2016-03-21,*Outros,1684,0.2809476142809476
2016-03-21,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2275,0.3795462128795462
2016-03-21,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,699,0.11661661661661661
2016-03-21,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,637,0.10627293960627295
2016-03-21,0xb2930b35844a230f00e51431acae96fe543a0347,42,0.007007007007007007
2016-03-21,0xea674fdde714fd979de3edf0f56aa9716b898ec8,5,0.0008341675008341675
2016-03-21,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,652,0.10877544210877545
2016-03-22,*Outros,1707,0.28117278866743534
2016-03-22,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2305,0.3796738593312469
2016-03-22,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,720,0.1185966068193049
2016-03-22,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,637,0.10492505353319058
2016-03-22,0xb2930b35844a230f00e51431acae96fe543a0347,33,0.005435677812551474
2016-03-22,0xea674fdde714fd979de3edf0f56aa9716b898ec8,20,0.003294350189425136
2016-03-22,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,649,0.10690166364684565
2016-03-23,*Outros,1675,0.2803816538332775
2016-03-23,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2277,0.38115165718111815
2016-03-23,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,669,0.11198526950117174
2016-03-23,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,656,0.10980917308336123
2016-03-23,0xb2930b35844a230f00e51431acae96fe543a0347,47,0.007867425510545699
2016-03-23,0xea674fdde714fd979de3edf0f56aa9716b898ec8,38,0.0063608972212922665
2016-03-23,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,612,0.10244392366923334
2016-03-24,*Outros,1758,0.28814948369119814
2016-03-24,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2304,0.3776430093427307
2016-03-24,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,646,0.10588428126536634
2016-03-24,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,673,0.11030978528110146
2016-03-24,0xb2930b35844a230f00e51431acae96fe543a0347,48,0.007867562694640224
2016-03-24,0xea674fdde714fd979de3edf0f56aa9716b898ec8,58,0.009506638256023603
2016-03-24,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,614,0.10063923946893952
2016-03-25,*Outros,1717,0.28305308275634683
2016-03-25,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2176,0.358720738542697
2016-03-25,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,695,0.11457303000329706
2016-03-25,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,693,0.1142433234421365
2016-03-25,0xb2930b35844a230f00e51431acae96fe543a0347,68,0.01121002307945928
2016-03-25,0xea674fdde714fd979de3edf0f56aa9716b898ec8,111,0.018298714144411473
2016-03-25,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,606,0.09990108803165183
2016-03-26,*Outros,1711,0.2807219031993437
2016-03-26,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2201,0.36111566858080396
2016-03-26,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,629,0.10319934372436423
2016-03-26,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,744,0.12206726825266612
2016-03-26,0xb2930b35844a230f00e51431acae96fe543a0347,57,0.009351927809680066
2016-03-26,0xea674fdde714fd979de3edf0f56aa9716b898ec8,152,0.02493847415914684
2016-03-26,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,601,0.09860541427399508
2016-03-27,*Outros,1669,0.2760502811776381
2016-03-27,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2237,0.36999669202778696
2016-03-27,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,565,0.09345021501819385
2016-03-27,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,724,0.11974859411180946
2016-03-27,0xb2930b35844a230f00e51431acae96fe543a0347,66,0.010916308303010255
2016-03-27,0xea674fdde714fd979de3edf0f56aa9716b898ec8,168,0.027786966589480648
2016-03-27,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,617,0.10205094277208071
2016-03-28,*Outros,1625,0.27087847974662443
2016-03-28,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2175,0.36256042673778965
2016-03-28,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,624,0.10401733622270379
2016-03-28,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,718,0.11968661443573929
2016-03-28,0xb2930b35844a230f00e51431acae96fe543a0347,64,0.010668444740790132
2016-03-28,0xea674fdde714fd979de3edf0f56aa9716b898ec8,202,0.033672278713118856
2016-03-28,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,591,0.09851641940323387
2016-03-29,*Outros,1698,0.2825291181364393
2016-03-29,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2191,0.36455906821963396
2016-03-29,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,588,0.0978369384359401
2016-03-29,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,736,0.12246256239600666
2016-03-29,0xb2930b35844a230f00e51431acae96fe543a0347,52,0.008652246256239601
2016-03-29,0xea674fdde714fd979de3edf0f56aa9716b898ec8,224,0.03727121464226289
2016-03-29,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,521,0.08668885191347754
2016-03-30,*Outros,1671,0.27633537291218785
2016-03-30,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2170,0.3588556308913511
2016-03-30,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,585,0.09674218620803704
2016-03-30,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,808,0.13361997684802382
2016-03-30,0xb2930b35844a230f00e51431acae96fe543a0347,50,0.00826856292376385
2016-03-30,0xea674fdde714fd979de3edf0f56aa9716b898ec8,219,0.036216305606085665
2016-03-30,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,544,0.08996196461055068
2016-03-31,*Outros,1655,0.2748712838398937
2016-03-31,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2281,0.37884072413220393
2016-03-31,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,590,0.09799036704866301
2016-03-31,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,696,0.11559541604384654
2016-03-31,0xb2930b35844a230f00e51431acae96fe543a0347,10,0.0016608536787908986
2016-03-31,0xea674fdde714fd979de3edf0f56aa9716b898ec8,256,0.042517854177047
2016-03-31,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,533,0.0885235010795549
2016-04-01,*Outros,1638,0.2693635915145535
2016-04-01,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2152,0.3538891629666173
2016-04-01,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,618,0.10162802170695609
2016-04-01,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,696,0.1144548593981253
2016-04-01,0x61c808d82a3ac53231750dadc13c777b59310bd9,194,0.031902647590856766
2016-04-01,0xb2930b35844a230f00e51431acae96fe543a0347,2,0.000328893274132544
2016-04-01,0xea674fdde714fd979de3edf0f56aa9716b898ec8,249,0.040947212629501725
2016-04-01,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,532,0.0874856109192567
2016-04-02,*Outros,1692,0.28504043126684636
2016-04-02,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2019,0.3401280323450135
2016-04-02,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,609,0.10259433962264151
