date,miner,blocks,percent
2020-01-02,0x11905bd0863ba579023f662d1935e39d0c671933,1,0.00017608733932030288
2020-01-02,0x12eb9bce34341d1163814843f8dca44dfebe913c,1,0.00017608733932030288
2020-01-02,0x1ca43b645886c98d7eb7d27ec16ea59f509cbe1a,5,0.0008804366966015144
2020-01-02,0x249bdb4499bd7c683664c149276c1d86108e2137,2,0.00035217467864060575
2020-01-02,0x2a5994b501e6a560e727b6c2de5d856396aadd38,11,0.0019369607325233316
2020-01-02,0x2a65aca4d5fc5b5c859090a6c34d164135398226,60,0.010565240359218173
2020-01-02,0x35f61dfb08ada13eba64bf156b80df3d5b3a738d,66,0.01162176439513999
2020-01-02,0x41c74604182a1531534e6d553b49b1d78e6fa9a2,2,0.00035217467864060575
2020-01-02,0x433022c4066558e7a32d850f02d2da5ca782174d,17,0.002993484768445149
2020-01-02,0x44fd3ab8381cc3d14afa7c4af7fd13cdc65026e1,12,0.0021130480718436345
2020-01-02,0x45a36a8e118c37e4c47ef4ab827a7c9e579e11e2,19,0.0033456594470857547
2020-01-02,0x464b0b37db1ee1b5fbe27300acfbf172fd5e4f53,8,0.001408698714562423
2020-01-02,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,10,0.0017608733932030288
2020-01-02,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,38,0.006691318894171509
2020-01-02,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,463,0.08152843810530024
2020-01-02,0x52e44f279f4203dcf680395379e5f9990a69f13c,12,0.0021130480718436345
2020-01-02,0x52f13e25754d822a3550d0b68fdefe9304d27ae8,1,0.00017608733932030288
2020-01-02,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1795,0.31607677407994367
2020-01-02,0x5be1bfc0b1f01f32178d46abf70bb5ff5c4e425a,3,0.0005282620179609086
2020-01-02,0x652d38d814bcdf3e0f750a0faf272ee96c1f67ed,92,0.016200035217467865
2020-01-02,0x6a7a43be33ba930fe58f34e07d0ad6ba7adb9b1f,17,0.002993484768445149
2020-01-02,0x6a851246689eb8fc77a9bf68df5860f13f679fa0,1,0.00017608733932030288
2020-01-02,0x6c3183792fbb4a4dd276451af6baf5c66d5f5e48,4,0.0007043493572812115
2020-01-02,0x7b0b579b76bbc4ebb7b2f279a6a7d8e2a7a44a24,10,0.0017608733932030288
2020-01-02,0x7f3b29ae0d5edae9bb148537d4ed2b12beddf8b3,19,0.0033456594470857547
2020-01-02,0x829bd824b016326a401d083b33d092293333a830,639,0.11251980982567353
2020-01-02,0x84a0d77c693adabe0ebc48f88b3ffff010577051,83,0.014615249163585139
2020-01-02,0x8595dd9e0438640b5e1254f9df579ac12a86865f,6,0.0010565240359218173
2020-01-02,0x9435d50503aee35c8757ae4933f7a0ab56597805,7,0.0012326113752421201
2020-01-02,0x97c7e57edefef758896cd9b309d57cdaca544215,1,0.00017608733932030288
2020-01-02,0x99c85bb64564d9ef9a99621301f22c9993cb89e3,31,0.005458707518929389
2020-01-02,0x9d6d492bd500da5b33cf95a5d610a73360fcaaa0,35,0.006163056876210601
2020-01-02,0xa05f0594ee2f0c491466d0325cd424d6c0b2242b,5,0.0008804366966015144
2020-01-02,0xa3c084ae80a3f03963017669bc696e961d3ae5d5,1,0.00017608733932030288
2020-01-02,0xa7b0536fb02c593b0dfd82bd65aacbdd19ae4777,78,0.013734812466983624
2020-01-02,0xaa5c4244f05c92781c4f259913319d8ba1acf05e,99,0.017432646592709985
2020-01-02,0xac34420c1a657273bba4927be3f2552a082ca918,1,0.00017608733932030288
2020-01-02,0xb2930b35844a230f00e51431acae96fe543a0347,143,0.02518048952280331
2020-01-02,0xb8c674fa6c1cedaa25ee5679ecf5c3e452a13795,3,0.0005282620179609086
