date,guessed_miner,blocks,percent
2020-01-09,BTC.com,89,0.15892857142857142
2020-01-09,DPOOL,1,0.0017857142857142857
2020-01-09,Easy2Mine,33,0.05892857142857143
2020-01-09,F2Pool,69,0.12321428571428572
2020-01-09,HuoBi,6,0.010714285714285714
2020-01-09,LTC.TOP,10,0.017857142857142856
2020-01-09,Poolin,120,0.21428571428571427
2020-01-09,Sigmapool,5,0.008928571428571428
2020-01-09,TBDice,1,0.0017857142857142857
2020-01-09,ViaBTC,67,0.11964285714285715
2020-01-09,gly.pool,37,0.06607142857142857
2020-01-09,litecoinpool.org,69,0.12321428571428572
2020-01-10,*Desconhecido,20,0.03669724770642202
2020-01-10,AntPool,35,0.06422018348623854
2020-01-10,BTC.com,71,0.13027522935779817
2020-01-10,DPOOL,2,0.003669724770642202
2020-01-10,Easy2Mine,29,0.05321100917431193
2020-01-10,F2Pool,57,0.10458715596330276
2020-01-10,HuoBi,13,0.023853211009174313
2020-01-10,LTC.TOP,6,0.011009174311926606
2020-01-10,Poolin,131,0.24036697247706423
2020-01-10,Sigmapool,3,0.005504587155963303
2020-01-10,ViaBTC,65,0.11926605504587157
2020-01-10,gly.pool,30,0.05504587155963303
2020-01-10,litecoinpool.org,83,0.15229357798165138
2020-01-11,*Desconhecido,16,0.027586206896551724
2020-01-11,AntPool,48,0.08275862068965517
2020-01-11,BTC.com,80,0.13793103448275862
2020-01-11,DPOOL,5,0.008620689655172414
2020-01-11,Easy2Mine,29,0.05
2020-01-11,F2Pool,68,0.11724137931034483
2020-01-11,HuoBi,11,0.01896551724137931
2020-01-11,LTC.TOP,9,0.015517241379310345
2020-01-11,Poolin,129,0.22241379310344828
2020-01-11,Sigmapool,2,0.0034482758620689655
2020-01-11,TBDice,3,0.005172413793103448
2020-01-11,ViaBTC,68,0.11724137931034483
2020-01-11,gly.pool,33,0.056896551724137934
2020-01-11,litecoinpool.org,79,0.13620689655172413
2020-01-12,*Desconhecido,25,0.0390015600624025
2020-01-12,AntPool,61,0.09516380655226209
2020-01-12,BTC.com,84,0.1310452418096724
2020-01-12,DPOOL,5,0.0078003120124804995
2020-01-12,Easy2Mine,29,0.0452418096723869
2020-01-12,F2Pool,75,0.11700468018720749
2020-01-12,HuoBi,13,0.0202808112324493
2020-01-12,LTC.TOP,18,0.028081123244929798
2020-01-12,Poolin,148,0.23088923556942278
2020-01-12,Sigmapool,7,0.0109204368174727
2020-01-12,TBDice,2,0.0031201248049922
2020-01-12,ViaBTC,65,0.10140405616224649
2020-01-12,gly.pool,38,0.059282371294851796
2020-01-12,litecoinpool.org,71,0.11076443057722309
2020-01-13,*Desconhecido,17,0.030685920577617327
2020-01-13,AntPool,44,0.07942238267148015
2020-01-13,BTC.com,67,0.12093862815884476
2020-01-13,DPOOL,2,0.0036101083032490976
2020-01-13,Easy2Mine,39,0.0703971119133574
2020-01-13,F2Pool,82,0.148014440433213
2020-01-13,HuoBi,8,0.01444043321299639
2020-01-13,LTC.TOP,10,0.018050541516245487
2020-01-13,Poolin,114,0.20577617328519857
2020-01-13,TBDice,11,0.019855595667870037
2020-01-13,ViaBTC,66,0.11913357400722022
2020-01-13,gly.pool,21,0.03790613718411552
2020-01-13,litecoinpool.org,73,0.13176895306859207
2020-01-14,*Desconhecido,27,0.04655172413793104
2020-01-14,AntPool,57,0.09827586206896552
2020-01-14,BTC.com,77,0.13275862068965516
2020-01-14,DPOOL,7,0.01206896551724138
2020-01-14,Easy2Mine,31,0.05344827586206897
2020-01-14,F2Pool,72,0.12413793103448276
2020-01-14,HuoBi,5,0.008620689655172414
2020-01-14,LTC.TOP,10,0.017241379310344827
2020-01-14,Poolin,123,0.2120689655172414
2020-01-14,TBDice,3,0.005172413793103448
2020-01-14,ViaBTC,59,0.10172413793103448
2020-01-14,gly.pool,22,0.03793103448275862
2020-01-14,litecoinpool.org,87,0.15
2020-01-15,*Desconhecido,22,0.037996545768566495
2020-01-15,AntPool,37,0.06390328151986183
2020-01-15,BTC.com,70,0.12089810017271158
2020-01-15,DPOOL,2,0.0034542314335060447
2020-01-15,Easy2Mine,34,0.05872193436960276
2020-01-15,F2Pool,64,0.11053540587219343
2020-01-15,HuoBi,16,0.027633851468048358
2020-01-15,LTC.TOP,13,0.022452504317789293
2020-01-15,Poolin,135,0.23316062176165803
2020-01-15,Sigmapool,6,0.010362694300518135
2020-01-15,TBDice,3,0.0051813471502590676
2020-01-15,ViaBTC,70,0.12089810017271158
2020-01-15,gly.pool,39,0.06735751295336788
2020-01-15,litecoinpool.org,68,0.11744386873920552
2020-01-16,*Desconhecido,17,0.03046594982078853
2020-01-16,AntPool,39,0.06989247311827956
2020-01-16,BTC.com,93,0.16666666666666666
2020-01-16,DPOOL,1,0.0017921146953405018
2020-01-16,Easy2Mine,27,0.04838709677419355
2020-01-16,F2Pool,69,0.12365591397849462
2020-01-16,HuoBi,5,0.008960573476702509
2020-01-16,LTC.TOP,16,0.02867383512544803
2020-01-16,Poolin,96,0.17204301075268819
2020-01-16,Sigmapool,1,0.0017921146953405018
2020-01-16,TBDice,3,0.005376344086021506
2020-01-16,ViaBTC,73,0.13082437275985664
2020-01-16,gly.pool,41,0.07347670250896057
2020-01-16,litecoinpool.org,77,0.13799283154121864
2020-01-17,*Desconhecido,23,0.04389312977099236
2020-01-17,AntPool,42,0.08015267175572519
2020-01-17,BTC.com,73,0.13931297709923665
2020-01-17,Easy2Mine,30,0.05725190839694656
2020-01-17,F2Pool,64,0.12213740458015267
2020-01-17,HuoBi,1,0.0019083969465648854
2020-01-17,LTC.TOP,16,0.030534351145038167
2020-01-17,Poolin,113,0.21564885496183206
2020-01-17,Sigmapool,3,0.0057251908396946565
2020-01-17,TBDice,4,0.007633587786259542
2020-01-17,ViaBTC,48,0.0916030534351145
2020-01-17,gly.pool,25,0.04770992366412214
2020-01-17,litecoinpool.org,82,0.15648854961832062
2020-01-18,*Desconhecido,18,0.03015075376884422
2020-01-18,AntPool,53,0.08877721943048576
2020-01-18,BTC.com,67,0.11222780569514237
2020-01-18,DPOOL,5,0.008375209380234505
2020-01-18,Easy2Mine,28,0.04690117252931323
2020-01-18,F2Pool,66,0.11055276381909548
2020-01-18,HuoBi,9,0.01507537688442211
2020-01-18,LTC.TOP,15,0.02512562814070352
2020-01-18,Poolin,134,0.22445561139028475
2020-01-18,Sigmapool,5,0.008375209380234505
2020-01-18,TBDice,5,0.008375209380234505
2020-01-18,ViaBTC,64,0.10720268006700168
2020-01-18,gly.pool,36,0.06030150753768844
2020-01-18,litecoinpool.org,92,0.1541038525963149
2020-01-19,*Desconhecido,26,0.0429042904290429
2020-01-19,AntPool,47,0.07755775577557755
2020-01-19,BTC.com,71,0.11716171617161716
2020-01-19,DPOOL,2,0.0033003300330033004
2020-01-19,Easy2Mine,23,0.037953795379537955
2020-01-19,F2Pool,72,0.1188118811881188
2020-01-19,HuoBi,7,0.01155115511551155
2020-01-19,LTC.TOP,14,0.0231023102310231
2020-01-19,Poolin,136,0.22442244224422442
2020-01-19,Sigmapool,2,0.0033003300330033004
2020-01-19,TBDice,14,0.0231023102310231
2020-01-19,ViaBTC,77,0.12706270627062707
2020-01-19,gly.pool,45,0.07425742574257425
2020-01-19,litecoinpool.org,70,0.11551155115511551
2020-01-20,*Desconhecido,28,0.04827586206896552
2020-01-20,AntPool,41,0.0706896551724138
2020-01-20,BTC.com,76,0.1310344827586207
2020-01-20,DPOOL,6,0.010344827586206896
2020-01-20,Easy2Mine,22,0.03793103448275862
2020-01-20,F2Pool,94,0.16206896551724137
2020-01-20,HuoBi,10,0.017241379310344827
2020-01-20,LTC.TOP,16,0.027586206896551724
2020-01-20,Poolin,135,0.23275862068965517
2020-01-20,Sigmapool,1,0.0017241379310344827
2020-01-20,TBDice,5,0.008620689655172414
2020-01-20,ViaBTC,59,0.10172413793103448
2020-01-20,gly.pool,30,0.05172413793103448
2020-01-20,litecoinpool.org,57,0.09827586206896552
2020-01-21,*Desconhecido,20,0.039525691699604744
2020-01-21,AntPool,40,0.07905138339920949
2020-01-21,BTC.com,80,0.15810276679841898
2020-01-21,DPOOL,3,0.005928853754940711
2020-01-21,Easy2Mine,13,0.025691699604743084
2020-01-21,F2Pool,73,0.1442687747035573
2020-01-21,HuoBi,4,0.007905138339920948
2020-01-21,LTC.TOP,13,0.025691699604743084
2020-01-21,Poolin,83,0.16403162055335968
2020-01-21,Sigmapool,3,0.005928853754940711
2020-01-21,TBDice,1,0.001976284584980237
2020-01-21,ViaBTC,78,0.1541501976284585
2020-01-21,gly.pool,21,0.041501976284584984
2020-01-21,litecoinpool.org,74,0.14624505928853754
2020-01-22,*Desconhecido,13,0.02462121212121212
2020-01-22,AntPool,42,0.07954545454545454
2020-01-22,BTC.com,88,0.16666666666666666
2020-01-22,DPOOL,1,0.001893939393939394
2020-01-22,Easy2Mine,30,0.056818181818181816
2020-01-22,F2Pool,88,0.16666666666666666
2020-01-22,HuoBi,5,0.00946969696969697
2020-01-22,LTC.TOP,24,0.045454545454545456
2020-01-22,Poolin,82,0.1553030303030303
2020-01-22,Sigmapool,3,0.005681818181818182
2020-01-22,TBDice,7,0.013257575757575758
2020-01-22,ViaBTC,49,0.0928030303030303
2020-01-22,gly.pool,19,0.03598484848484849
2020-01-22,litecoinpool.org,77,0.14583333333333334
2020-01-23,*Desconhecido,18,0.03333333333333333
2020-01-23,AntPool,49,0.09074074074074075
2020-01-23,BTC.com,90,0.16666666666666666
2020-01-23,Easy2Mine,18,0.03333333333333333
2020-01-23,F2Pool,85,0.1574074074074074
2020-01-23,HuoBi,7,0.012962962962962963
2020-01-23,LTC.TOP,9,0.016666666666666666
2020-01-23,Poolin,98,0.1814814814814815
2020-01-23,Sigmapool,2,0.003703703703703704
2020-01-23,TBDice,1,0.001851851851851852
2020-01-23,ViaBTC,62,0.11481481481481481
2020-01-23,gly.pool,27,0.05
2020-01-23,litecoinpool.org,74,0.13703703703703704
2020-01-24,*Desconhecido,16,0.02857142857142857
2020-01-24,AntPool,47,0.08392857142857142
2020-01-24,BTC.com,94,0.16785714285714284
2020-01-24,DPOOL,7,0.0125
2020-01-24,Easy2Mine,11,0.019642857142857142
2020-01-24,F2Pool,79,0.14107142857142857
2020-01-24,HuoBi,7,0.0125
2020-01-24,LTC.TOP,7,0.0125
2020-01-24,Poolin,102,0.18214285714285713
2020-01-24,Sigmapool,5,0.008928571428571428
2020-01-24,ViaBTC,65,0.11607142857142858
2020-01-24,gly.pool,23,0.04107142857142857
2020-01-24,litecoinpool.org,97,0.1732142857142857
2020-01-25,*Desconhecido,20,0.03305785123966942
2020-01-25,AntPool,46,0.07603305785123966
2020-01-25,BTC.com,97,0.16033057851239668
2020-01-25,DPOOL,2,0.003305785123966942
2020-01-25,Easy2Mine,29,0.047933884297520664
2020-01-25,F2Pool,76,0.1256198347107438
2020-01-25,HuoBi,8,0.013223140495867768
2020-01-25,LTC.TOP,26,0.04297520661157025
2020-01-25,Poolin,98,0.16198347107438016
2020-01-25,Sigmapool,2,0.003305785123966942
2020-01-25,TBDice,2,0.003305785123966942
2020-01-25,ViaBTC,88,0.14545454545454545
