date,guessed_miner,blocks,percent
2009-09-14,*Desconhecido,74,1.0
2009-09-15,*Desconhecido,44,1.0
2009-09-16,*Desconhecido,72,1.0
2009-09-17,*Desconhecido,84,1.0
2009-09-18,*Desconhecido,78,1.0
2009-09-19,*Desconhecido,74,1.0
2009-09-20,*Desconhecido,78,1.0
2009-09-21,*Desconhecido,69,1.0
2009-09-22,*Desconhecido,25,1.0
2009-09-23,*Desconhecido,36,1.0
2009-09-24,*Desconhecido,97,1.0
2009-09-25,*Desconhecido,91,1.0
2009-09-26,*Desconhecido,100,1.0
2009-09-27,*Desconhecido,87,1.0
2009-09-28,*Desconhecido,85,1.0
2009-09-29,*Desconhecido,88,1.0
2009-09-30,*Desconhecido,85,1.0
2009-10-01,*Desconhecido,82,1.0
2009-10-02,*Desconhecido,72,1.0
2009-10-03,*Desconhecido,58,1.0
2009-10-04,*Desconhecido,53,1.0
2009-10-05,*Desconhecido,55,1.0
2009-10-06,*Desconhecido,43,1.0
2009-10-07,*Desconhecido,60,1.0
2009-10-08,*Desconhecido,70,1.0
2009-10-09,*Desconhecido,79,1.0
2009-10-10,*Desconhecido,77,1.0
2009-10-11,*Desconhecido,74,1.0
2009-10-12,*Desconhecido,58,1.0
2009-10-13,*Desconhecido,57,1.0
2009-10-14,*Desconhecido,69,1.0
2009-10-15,*Desconhecido,71,1.0
2009-10-16,*Desconhecido,60,1.0
2009-10-17,*Desconhecido,57,1.0
2009-10-18,*Desconhecido,74,1.0
2009-10-19,*Desconhecido,112,1.0
2009-10-20,*Desconhecido,95,1.0
2009-10-21,*Desconhecido,80,1.0
2009-10-22,*Desconhecido,90,1.0
2009-10-23,*Desconhecido,89,1.0
2009-10-24,*Desconhecido,62,1.0
2009-10-25,*Desconhecido,76,1.0
2009-10-26,*Desconhecido,71,1.0
2009-10-27,*Desconhecido,64,1.0
2009-10-28,*Desconhecido,66,1.0
2009-10-29,*Desconhecido,46,1.0
2009-10-30,*Desconhecido,60,1.0
2009-10-31,*Desconhecido,46,1.0
2009-11-01,*Desconhecido,25,1.0
2009-11-02,*Desconhecido,33,1.0
2009-11-03,*Desconhecido,62,1.0
2009-11-04,*Desconhecido,63,1.0
2009-11-05,*Desconhecido,57,1.0
2009-11-06,*Desconhecido,62,1.0
2009-11-07,*Desconhecido,69,1.0
2009-11-08,*Desconhecido,73,1.0
2009-11-09,*Desconhecido,64,1.0
2009-11-10,*Desconhecido,78,1.0
2009-11-11,*Desconhecido,64,1.0
2009-11-12,*Desconhecido,66,1.0
2009-11-13,*Desconhecido,80,1.0
2009-11-14,*Desconhecido,79,1.0
2009-11-15,*Desconhecido,96,1.0
2009-11-16,*Desconhecido,97,1.0
2009-11-17,*Desconhecido,92,1.0
2009-11-18,*Desconhecido,79,1.0
2009-11-19,*Desconhecido,70,1.0
2009-11-20,*Desconhecido,86,1.0
2009-11-21,*Desconhecido,73,1.0
2009-11-22,*Desconhecido,106,1.0
2009-11-23,*Desconhecido,96,1.0
2009-11-24,*Desconhecido,93,1.0
2009-11-25,*Desconhecido,90,1.0
2009-11-26,*Desconhecido,84,1.0
2009-11-27,*Desconhecido,74,1.0
2009-11-28,*Desconhecido,71,1.0
2009-11-29,*Desconhecido,60,1.0
2009-11-30,*Desconhecido,75,1.0
2009-12-01,*Desconhecido,73,1.0
2009-12-02,*Desconhecido,94,1.0
2009-12-03,*Desconhecido,88,1.0
2009-12-04,*Desconhecido,36,1.0
2009-12-05,*Desconhecido,64,1.0
2009-12-06,*Desconhecido,103,1.0
2009-12-07,*Desconhecido,112,1.0
2009-12-08,*Desconhecido,105,1.0
2009-12-09,*Desconhecido,96,1.0
2009-12-10,*Desconhecido,104,1.0
2009-12-11,*Desconhecido,112,1.0
2009-12-12,*Desconhecido,110,1.0
2009-12-13,*Desconhecido,114,1.0
2009-12-14,*Desconhecido,102,1.0
2009-12-15,*Desconhecido,110,1.0
2009-12-16,*Desconhecido,136,1.0
2009-12-17,*Desconhecido,169,1.0
2009-12-18,*Desconhecido,225,1.0
2009-12-19,*Desconhecido,198,1.0
2009-12-20,*Desconhecido,175,1.0
2009-12-21,*Desconhecido,175,1.0
2009-12-22,*Desconhecido,162,1.0
2009-12-23,*Desconhecido,154,1.0
2009-12-24,*Desconhecido,154,1.0
2009-12-25,*Desconhecido,149,1.0
2009-12-26,*Desconhecido,174,1.0
2009-12-27,*Desconhecido,167,1.0
2009-12-28,*Desconhecido,137,1.0
2009-12-29,*Desconhecido,171,1.0
2009-12-30,*Desconhecido,141,1.0
2009-12-31,*Desconhecido,138,1.0
2010-01-01,*Desconhecido,132,1.0
2010-01-02,*Desconhecido,126,1.0
2010-01-03,*Desconhecido,186,1.0
2010-01-04,*Desconhecido,181,1.0
2010-01-05,*Desconhecido,198,1.0
2010-01-06,*Desconhecido,163,1.0
2010-01-07,*Desconhecido,154,1.0
2010-01-08,*Desconhecido,153,1.0
2010-01-09,*Desconhecido,151,1.0
2010-01-10,*Desconhecido,190,1.0
2010-01-11,*Desconhecido,159,1.0
2010-01-12,*Desconhecido,159,1.0
2010-01-13,*Desconhecido,164,1.0
2010-01-14,*Desconhecido,143,1.0
2010-01-15,*Desconhecido,141,1.0
2010-01-16,*Desconhecido,125,1.0
2010-01-17,*Desconhecido,131,1.0
2010-01-18,*Desconhecido,125,1.0
2010-01-19,*Desconhecido,124,1.0
2010-01-20,*Desconhecido,158,1.0
2010-01-21,*Desconhecido,175,1.0
2010-01-22,*Desconhecido,133,1.0
2010-01-23,*Desconhecido,160,1.0
2010-01-24,*Desconhecido,154,1.0
2010-01-25,*Desconhecido,211,1.0
2010-01-26,*Desconhecido,195,1.0
2010-01-27,*Desconhecido,164,1.0
2010-01-28,*Desconhecido,177,1.0
2010-01-29,*Desconhecido,197,1.0
2010-01-30,*Desconhecido,210,1.0
2010-01-31,*Desconhecido,165,1.0
2010-02-01,*Desconhecido,184,1.0
2010-02-02,*Desconhecido,145,1.0
2010-02-03,*Desconhecido,270,1.0
2010-02-04,*Desconhecido,229,1.0
2010-02-05,*Desconhecido,223,1.0
2010-02-06,*Desconhecido,192,1.0
2010-02-07,*Desconhecido,217,1.0
2010-02-08,*Desconhecido,200,1.0
2010-02-09,*Desconhecido,207,1.0
2010-02-10,*Desconhecido,168,1.0
2010-02-11,*Desconhecido,169,1.0
2010-02-12,*Desconhecido,183,1.0
2010-02-13,*Desconhecido,232,1.0
2010-02-14,*Desconhecido,208,1.0
2010-02-15,*Desconhecido,176,1.0
2010-02-16,*Desconhecido,195,1.0
2010-02-17,*Desconhecido,239,1.0
2010-02-18,*Desconhecido,208,1.0
2010-02-19,*Desconhecido,192,1.0
2010-02-20,*Desconhecido,208,1.0
2010-02-21,*Desconhecido,223,1.0
2010-02-22,*Desconhecido,260,1.0
2010-02-23,*Desconhecido,250,1.0
2010-02-24,*Desconhecido,171,1.0
2010-02-25,*Desconhecido,154,1.0
2010-02-26,*Desconhecido,172,1.0
2010-02-27,*Desconhecido,172,1.0
2010-02-28,*Desconhecido,156,1.0
2010-03-01,*Desconhecido,195,1.0
2010-03-02,*Desconhecido,188,1.0
2010-03-03,*Desconhecido,152,1.0
2010-03-04,*Desconhecido,185,1.0
2010-03-05,*Desconhecido,171,1.0
2010-03-06,*Desconhecido,177,1.0
2010-03-07,*Desconhecido,179,1.0
2010-03-08,*Desconhecido,125,1.0
2010-03-09,*Desconhecido,146,1.0
2010-03-10,*Desconhecido,162,1.0
2010-03-11,*Desconhecido,133,1.0
2010-03-12,*Desconhecido,121,1.0
2010-03-13,*Desconhecido,153,1.0
2010-03-14,*Desconhecido,125,1.0
2010-03-15,*Desconhecido,135,1.0
2010-03-16,*Desconhecido,126,1.0
2010-03-17,*Desconhecido,136,1.0
2010-03-18,*Desconhecido,140,1.0
2010-03-19,*Desconhecido,153,1.0
2010-03-20,*Desconhecido,192,1.0
2010-03-21,*Desconhecido,183,1.0
2010-03-22,*Desconhecido,179,1.0
2010-03-23,*Desconhecido,207,1.0
2010-03-24,*Desconhecido,171,1.0
2010-03-25,*Desconhecido,187,1.0
2010-03-26,*Desconhecido,197,1.0
2010-03-27,*Desconhecido,178,1.0
2010-03-28,*Desconhecido,186,1.0
2010-03-29,*Desconhecido,195,1.0
2010-03-30,*Desconhecido,215,1.0
2010-03-31,*Desconhecido,209,1.0
2010-04-01,*Desconhecido,168,1.0
2010-04-02,*Desconhecido,156,1.0
2010-04-03,*Desconhecido,161,1.0
2010-04-04,*Desconhecido,171,1.0
2010-04-05,*Desconhecido,153,1.0
2010-04-06,*Desconhecido,159,1.0
2010-04-07,*Desconhecido,193,1.0
2010-04-08,*Desconhecido,183,1.0
2010-04-09,*Desconhecido,189,1.0
2010-04-10,*Desconhecido,260,1.0
2010-04-11,*Desconhecido,223,1.0
2010-04-12,*Desconhecido,203,1.0
2010-04-13,*Desconhecido,189,1.0
2010-04-14,*Desconhecido,180,1.0
2010-04-15,*Desconhecido,216,1.0
2010-04-16,*Desconhecido,202,1.0
2010-04-17,*Desconhecido,221,1.0
2010-04-18,*Desconhecido,245,1.0
2010-04-19,*Desconhecido,232,1.0
2010-04-20,*Desconhecido,205,1.0
2010-04-21,*Desconhecido,219,1.0
2010-04-22,*Desconhecido,159,1.0
2010-04-23,*Desconhecido,150,1.0
2010-04-24,*Desconhecido,168,1.0
2010-04-25,*Desconhecido,158,1.0
2010-04-26,*Desconhecido,164,1.0
2010-04-27,*Desconhecido,180,1.0
2010-04-28,*Desconhecido,180,1.0
2010-04-29,*Desconhecido,147,1.0
2010-04-30,*Desconhecido,144,1.0
2010-05-01,*Desconhecido,183,1.0
2010-05-02,*Desconhecido,155,1.0
2010-05-03,*Desconhecido,159,1.0
2010-05-04,*Desconhecido,136,1.0
2010-05-05,*Desconhecido,137,1.0
2010-05-06,*Desconhecido,149,1.0
2010-05-07,*Desconhecido,132,1.0
2010-05-08,*Desconhecido,154,1.0
2010-05-09,*Desconhecido,143,1.0
2010-05-10,*Desconhecido,128,1.0
2010-05-11,*Desconhecido,111,1.0
2010-05-12,*Desconhecido,127,1.0
2010-05-13,*Desconhecido,128,1.0
2010-05-14,*Desconhecido,123,1.0
2010-05-15,*Desconhecido,91,1.0
2010-05-16,*Desconhecido,113,1.0
2010-05-17,*Desconhecido,143,1.0
2010-05-18,*Desconhecido,168,1.0
2010-05-19,*Desconhecido,164,1.0
2010-05-20,*Desconhecido,203,1.0
2010-05-21,*Desconhecido,176,1.0
2010-05-22,*Desconhecido,195,1.0
2010-05-23,*Desconhecido,211,1.0
2010-05-24,*Desconhecido,188,1.0
2010-05-25,*Desconhecido,210,1.0
2010-05-26,*Desconhecido,223,1.0
2010-05-27,*Desconhecido,192,1.0
2010-05-28,*Desconhecido,223,1.0
2010-05-29,*Desconhecido,184,1.0
2010-05-30,*Desconhecido,149,1.0
2010-05-31,*Desconhecido,142,1.0
2010-06-01,*Desconhecido,135,1.0
2010-06-02,*Desconhecido,147,1.0
2010-06-03,*Desconhecido,152,1.0
2010-06-04,*Desconhecido,125,1.0
2010-06-05,*Desconhecido,145,1.0
2010-06-06,*Desconhecido,148,1.0
2010-06-07,*Desconhecido,157,1.0
2010-06-08,*Desconhecido,160,1.0
2010-06-09,*Desconhecido,168,1.0
2010-06-10,*Desconhecido,160,1.0
2010-06-11,*Desconhecido,168,1.0
2010-06-12,*Desconhecido,135,1.0
2010-06-13,*Desconhecido,172,1.0
2010-06-14,*Desconhecido,161,1.0
2010-06-15,*Desconhecido,184,1.0
2010-06-16,*Desconhecido,142,1.0
2010-06-17,*Desconhecido,146,1.0
2010-06-18,*Desconhecido,150,1.0
2010-06-19,*Desconhecido,150,1.0
2010-06-20,*Desconhecido,185,1.0
2010-06-21,*Desconhecido,154,1.0
2010-06-22,*Desconhecido,156,1.0
2010-06-23,*Desconhecido,187,1.0
2010-06-24,*Desconhecido,169,1.0
2010-06-25,*Desconhecido,150,1.0
2010-06-26,*Desconhecido,159,1.0
2010-06-27,*Desconhecido,178,1.0
2010-06-28,*Desconhecido,152,1.0
2010-06-29,*Desconhecido,169,1.0
2010-06-30,*Desconhecido,182,1.0
2010-07-01,*Desconhecido,211,1.0
2010-07-02,*Desconhecido,167,1.0
2010-07-03,*Desconhecido,212,1.0
2010-07-04,*Desconhecido,166,1.0
2010-07-05,*Desconhecido,179,1.0
2010-07-06,*Desconhecido,169,1.0
2010-07-07,*Desconhecido,156,1.0
2010-07-08,*Desconhecido,151,1.0
2010-07-09,*Desconhecido,199,1.0
2010-07-10,*Desconhecido,198,1.0
2010-07-11,*Desconhecido,179,1.0
2010-07-12,*Desconhecido,659,1.0
2010-07-13,*Desconhecido,692,1.0
2010-07-14,*Desconhecido,578,1.0
2010-07-15,*Desconhecido,624,1.0
2010-07-16,*Desconhecido,505,1.0
2010-07-17,*Desconhecido,173,1.0
2010-07-18,*Desconhecido,172,1.0
2010-07-19,*Desconhecido,174,1.0
2010-07-20,*Desconhecido,181,1.0
2010-07-21,*Desconhecido,207,1.0
2010-07-22,*Desconhecido,176,1.0
2010-07-23,*Desconhecido,194,1.0
2010-07-24,*Desconhecido,189,1.0
2010-07-25,*Desconhecido,231,1.0
2010-07-26,*Desconhecido,243,1.0
2010-07-27,*Desconhecido,166,1.0
2010-07-28,*Desconhecido,159,1.0
2010-07-29,*Desconhecido,180,1.0
2010-07-30,*Desconhecido,182,1.0
2010-07-31,*Desconhecido,203,1.0
2010-08-01,*Desconhecido,239,1.0
2010-08-02,*Desconhecido,242,1.0
2010-08-03,*Desconhecido,227,1.0
2010-08-04,*Desconhecido,243,1.0
2010-08-05,*Desconhecido,218,1.0
2010-08-06,*Desconhecido,147,1.0
2010-08-07,*Desconhecido,155,1.0
2010-08-08,*Desconhecido,199,1.0
2010-08-09,*Desconhecido,190,1.0
2010-08-10,*Desconhecido,191,1.0
2010-08-11,*Desconhecido,233,1.0
2010-08-12,*Desconhecido,217,1.0
2010-08-13,*Desconhecido,215,1.0
2010-08-14,*Desconhecido,281,1.0
2010-08-15,*Desconhecido,207,1.0
2010-08-16,*Desconhecido,147,1.0
2010-08-17,*Desconhecido,129,1.0
2010-08-18,*Desconhecido,133,1.0
2010-08-19,*Desconhecido,135,1.0
2010-08-20,*Desconhecido,193,1.0
2010-08-21,*Desconhecido,173,1.0
2010-08-22,*Desconhecido,212,1.0
2010-08-23,*Desconhecido,213,1.0
2010-08-24,*Desconhecido,215,1.0
2010-08-25,*Desconhecido,216,1.0
2010-08-26,*Desconhecido,210,1.0
2010-08-27,*Desconhecido,171,1.0
2010-08-28,*Desconhecido,170,1.0
2010-08-29,*Desconhecido,162,1.0
2010-08-30,*Desconhecido,149,1.0
2010-08-31,*Desconhecido,184,1.0
2010-09-01,*Desconhecido,157,1.0
2010-09-02,*Desconhecido,156,1.0
2010-09-03,*Desconhecido,164,1.0
2010-09-04,*Desconhecido,181,1.0
2010-09-05,*Desconhecido,165,1.0
2010-09-06,*Desconhecido,158,1.0
2010-09-07,*Desconhecido,160,1.0
2010-09-08,*Desconhecido,165,1.0
2010-09-09,*Desconhecido,135,1.0
2010-09-10,*Desconhecido,177,1.0
2010-09-11,*Desconhecido,160,1.0
2010-09-12,*Desconhecido,177,1.0
2010-09-13,*Desconhecido,171,1.0
2010-09-14,*Desconhecido,203,1.0
2010-09-15,*Desconhecido,169,1.0
2010-09-16,*Desconhecido,219,1.0
2010-09-17,*Desconhecido,208,1.0
2010-09-18,*Desconhecido,237,1.0
2010-09-19,*Desconhecido,209,1.0
2010-09-20,*Desconhecido,203,1.0
2010-09-21,*Desconhecido,172,1.0
2010-09-22,*Desconhecido,174,1.0
2010-09-23,*Desconhecido,234,1.0
2010-09-24,*Desconhecido,228,1.0
2010-09-25,*Desconhecido,207,1.0
2010-09-26,*Desconhecido,205,1.0
2010-09-27,*Desconhecido,229,1.0
2010-09-28,*Desconhecido,212,1.0
2010-09-29,*Desconhecido,164,1.0
2010-09-30,*Desconhecido,146,1.0
2010-10-01,*Desconhecido,154,1.0
2010-10-02,*Desconhecido,100,1.0
2010-10-03,*Desconhecido,122,1.0
2010-10-04,*Desconhecido,153,1.0
2010-10-05,*Desconhecido,126,1.0
2010-10-06,*Desconhecido,171,1.0
2010-10-07,*Desconhecido,160,1.0
2010-10-08,*Desconhecido,154,1.0
2010-10-09,*Desconhecido,158,1.0
2010-10-10,*Desconhecido,178,1.0
2010-10-11,*Desconhecido,159,1.0
2010-10-12,*Desconhecido,155,1.0
2010-10-13,*Desconhecido,176,1.0
2010-10-14,*Desconhecido,205,1.0
2010-10-15,*Desconhecido,177,1.0
2010-10-16,*Desconhecido,258,1.0
2010-10-17,*Desconhecido,270,1.0
2010-10-18,*Desconhecido,249,1.0
2010-10-19,*Desconhecido,256,1.0
2010-10-20,*Desconhecido,264,1.0
2010-10-21,*Desconhecido,186,1.0
2010-10-22,*Desconhecido,154,1.0
2010-10-23,*Desconhecido,175,1.0
2010-10-24,*Desconhecido,205,1.0
2010-10-25,*Desconhecido,203,1.0
2010-10-26,*Desconhecido,241,1.0
2010-10-27,*Desconhecido,213,1.0
2010-10-28,*Desconhecido,219,1.0
2010-10-29,*Desconhecido,223,1.0
2010-10-30,*Desconhecido,252,1.0
2010-10-31,*Desconhecido,179,1.0
2010-11-01,*Desconhecido,177,1.0
2010-11-02,*Desconhecido,176,1.0
2010-11-03,*Desconhecido,190,1.0
2010-11-04,*Desconhecido,201,1.0
