date,guessed_miner,blocks,percent
2014-03-30,*Desconhecido,570,1.0
2014-03-31,*Desconhecido,574,1.0
2014-04-01,*Desconhecido,577,1.0
2014-04-02,*Desconhecido,568,1.0
2014-04-03,*Desconhecido,570,1.0
2014-04-04,*Desconhecido,574,1.0
2014-04-05,*Desconhecido,575,1.0
2014-04-06,*Desconhecido,560,1.0
2014-04-07,*Desconhecido,585,1.0
2014-04-08,*Desconhecido,567,1.0
2014-04-09,*Desconhecido,578,1.0
2014-04-10,*Desconhecido,578,1.0
2014-04-11,*Desconhecido,573,1.0
2014-04-12,*Desconhecido,572,1.0
2014-04-13,*Desconhecido,574,1.0
2014-04-14,*Desconhecido,570,1.0
2014-04-15,*Desconhecido,576,1.0
2014-04-16,*Desconhecido,573,1.0
2014-04-17,*Desconhecido,574,1.0
2014-04-18,*Desconhecido,579,1.0
2014-04-19,*Desconhecido,572,1.0
2014-04-20,*Desconhecido,569,1.0
2014-04-21,*Desconhecido,578,1.0
2014-04-22,*Desconhecido,572,1.0
2014-04-23,*Desconhecido,577,1.0
2014-04-24,*Desconhecido,579,1.0
2014-04-25,*Desconhecido,569,1.0
2014-04-26,*Desconhecido,578,1.0
2014-04-27,*Desconhecido,576,1.0
2014-04-28,*Desconhecido,575,1.0
2014-04-29,*Desconhecido,574,1.0
2014-04-30,*Desconhecido,575,1.0
2014-05-01,*Desconhecido,571,1.0
2014-05-02,*Desconhecido,571,1.0
2014-05-03,*Desconhecido,574,1.0
2014-05-04,*Desconhecido,575,1.0
2014-05-05,*Desconhecido,580,1.0
2014-05-06,*Desconhecido,566,1.0
2014-05-07,*Desconhecido,580,1.0
2014-05-08,*Desconhecido,574,1.0
2014-05-09,*Desconhecido,570,1.0
2014-05-10,*Desconhecido,574,1.0
2014-05-11,*Desconhecido,574,1.0
2014-05-12,*Desconhecido,575,1.0
2014-05-13,*Desconhecido,571,1.0
2014-05-14,*Desconhecido,575,1.0
2014-05-15,*Desconhecido,554,1.0
2014-05-16,*Desconhecido,544,1.0
2014-05-17,*Desconhecido,552,1.0
2014-05-18,*Desconhecido,546,1.0
2014-05-19,*Desconhecido,547,1.0
2014-05-20,*Desconhecido,550,1.0
2014-05-21,*Desconhecido,549,1.0
2014-05-22,*Desconhecido,550,1.0
2014-05-23,*Desconhecido,550,1.0
2014-05-24,*Desconhecido,551,1.0
2014-05-25,*Desconhecido,547,1.0
2014-05-26,*Desconhecido,536,1.0
2014-05-27,*Desconhecido,565,1.0
2014-05-28,*Desconhecido,537,1.0
2014-05-29,*Desconhecido,545,1.0
2014-05-30,*Desconhecido,560,1.0
2014-05-31,*Desconhecido,545,1.0
2014-06-01,*Desconhecido,551,1.0
2014-06-02,*Desconhecido,549,1.0
2014-06-03,*Desconhecido,541,0.996316758747698
2014-06-03,GHash.IO,2,0.003683241252302026
2014-06-04,*Desconhecido,553,0.9981949458483754
2014-06-04,GHash.IO,1,0.0018050541516245488
2014-06-05,*Desconhecido,539,0.9871794871794872
2014-06-05,GHash.IO,7,0.01282051282051282
2014-06-06,*Desconhecido,543,0.9945054945054945
2014-06-06,GHash.IO,3,0.005494505494505495
2014-06-07,*Desconhecido,553,1.0
2014-06-08,*Desconhecido,540,0.9908256880733946
2014-06-08,GHash.IO,5,0.009174311926605505
2014-06-09,*Desconhecido,548,0.9909584086799277
2014-06-09,GHash.IO,5,0.009041591320072333
2014-06-10,*Desconhecido,546,0.9927272727272727
2014-06-10,GHash.IO,4,0.007272727272727273
2014-06-11,*Desconhecido,546,0.9963503649635036
2014-06-11,GHash.IO,2,0.0036496350364963502
2014-06-12,*Desconhecido,548,0.9981785063752276
2014-06-12,GHash.IO,1,0.0018214936247723133
2014-06-13,*Desconhecido,548,0.9945553539019963
2014-06-13,GHash.IO,3,0.0054446460980036296
2014-06-14,*Desconhecido,541,0.9908424908424909
2014-06-14,GHash.IO,5,0.009157509157509158
2014-06-15,*Desconhecido,548,0.9963636363636363
2014-06-15,GHash.IO,2,0.0036363636363636364
2014-06-16,*Desconhecido,546,1.0
2014-06-17,*Desconhecido,551,0.9981884057971014
2014-06-17,GHash.IO,1,0.0018115942028985507
2014-06-18,*Desconhecido,542,0.9963235294117647
2014-06-18,GHash.IO,2,0.003676470588235294
2014-06-19,*Desconhecido,555,0.9982014388489209
2014-06-19,GHash.IO,1,0.0017985611510791368
2014-06-20,*Desconhecido,545,0.9963436928702011
2014-06-20,GHash.IO,2,0.003656307129798903
2014-06-21,*Desconhecido,545,0.9963436928702011
2014-06-21,GHash.IO,2,0.003656307129798903
2014-06-22,*Desconhecido,549,0.9963702359346642
2014-06-22,GHash.IO,2,0.003629764065335753
2014-06-23,*Desconhecido,553,1.0
2014-06-24,*Desconhecido,548,0.9981785063752276
2014-06-24,GHash.IO,1,0.0018214936247723133
2014-06-25,*Desconhecido,547,0.9981751824817519
2014-06-25,GHash.IO,1,0.0018248175182481751
2014-06-26,*Desconhecido,552,1.0
2014-06-27,*Desconhecido,551,0.9981884057971014
2014-06-27,GHash.IO,1,0.0018115942028985507
2014-06-28,*Desconhecido,546,0.994535519125683
2014-06-28,GHash.IO,3,0.00546448087431694
2014-06-29,*Desconhecido,545,0.9981684981684982
2014-06-29,GHash.IO,1,0.0018315018315018315
2014-06-30,*Desconhecido,549,0.9927667269439421
2014-06-30,GHash.IO,4,0.007233273056057866
2014-07-01,*Desconhecido,546,0.9927272727272727
2014-07-01,GHash.IO,4,0.007272727272727273
2014-07-02,*Desconhecido,550,1.0
2014-07-03,*Desconhecido,541,0.9981549815498155
2014-07-03,GHash.IO,1,0.0018450184501845018
2014-07-04,*Desconhecido,548,0.9873873873873874
2014-07-04,GHash.IO,7,0.012612612612612612
2014-07-05,*Desconhecido,546,0.9981718464351006
2014-07-05,GHash.IO,1,0.0018281535648994515
2014-07-06,*Desconhecido,549,0.9927667269439421
2014-07-06,GHash.IO,4,0.007233273056057866
2014-07-07,*Desconhecido,543,0.9926873857404022
2014-07-07,GHash.IO,4,0.007312614259597806
2014-07-08,*Desconhecido,546,0.9963503649635036
2014-07-08,GHash.IO,2,0.0036496350364963502
2014-07-09,*Desconhecido,529,0.9635701275045537
2014-07-09,GHash.IO,20,0.03642987249544627
2014-07-10,*Desconhecido,548,0.9963636363636363
2014-07-10,GHash.IO,2,0.0036363636363636364
2014-07-11,*Desconhecido,544,0.9908925318761385
2014-07-11,GHash.IO,5,0.009107468123861567
2014-07-12,*Desconhecido,541,0.9890310786106032
2014-07-12,GHash.IO,6,0.010968921389396709
2014-07-13,*Desconhecido,547,0.9963570127504554
2014-07-13,GHash.IO,2,0.0036429872495446266
2014-07-14,*Desconhecido,542,0.9926739926739927
2014-07-14,GHash.IO,4,0.007326007326007326
2014-07-15,*Desconhecido,545,0.983754512635379
2014-07-15,GHash.IO,9,0.016245487364620937
2014-07-16,*Desconhecido,542,0.9890510948905109
2014-07-16,GHash.IO,6,0.010948905109489052
2014-07-17,*Desconhecido,545,0.9927140255009107
2014-07-17,GHash.IO,4,0.007285974499089253
2014-07-18,*Desconhecido,553,0.9892665474060823
2014-07-18,GHash.IO,6,0.01073345259391771
2014-07-19,*Desconhecido,539,0.992633517495396
2014-07-19,GHash.IO,4,0.007366482504604052
2014-07-20,*Desconhecido,536,0.9944341372912802
2014-07-20,GHash.IO,3,0.0055658627087198514
2014-07-21,*Desconhecido,550,0.990990990990991
2014-07-21,GHash.IO,5,0.009009009009009009
2014-07-22,*Desconhecido,540,0.994475138121547
2014-07-22,GHash.IO,3,0.0055248618784530384
2014-07-23,*Desconhecido,554,0.9946140035906643
2014-07-23,GHash.IO,3,0.005385996409335727
2014-07-24,*Desconhecido,538,0.9889705882352942
2014-07-24,GHash.IO,6,0.011029411764705883
2014-07-25,*Desconhecido,548,1.0
2014-07-26,*Desconhecido,544,0.9890909090909091
2014-07-26,GHash.IO,6,0.01090909090909091
2014-07-27,*Desconhecido,549,1.0
2014-07-28,*Desconhecido,550,0.9945750452079566
2014-07-28,GHash.IO,3,0.0054249547920434
2014-07-29,*Desconhecido,542,0.9926739926739927
2014-07-29,GHash.IO,4,0.007326007326007326
2014-07-30,*Desconhecido,555,0.9964093357271095
2014-07-30,GHash.IO,2,0.003590664272890485
2014-07-31,*Desconhecido,531,0.9869888475836431
2014-07-31,GHash.IO,7,0.013011152416356878
2014-08-01,*Desconhecido,557,0.9946428571428572
2014-08-01,GHash.IO,3,0.005357142857142857
2014-08-02,*Desconhecido,546,0.9963503649635036
2014-08-02,GHash.IO,2,0.0036496350364963502
2014-08-03,*Desconhecido,545,0.9855334538878843
2014-08-03,GHash.IO,8,0.014466546112115732
2014-08-04,*Desconhecido,542,0.9908592321755028
2014-08-04,GHash.IO,5,0.009140767824497258
2014-08-05,*Desconhecido,545,0.9855334538878843
2014-08-05,GHash.IO,8,0.014466546112115732
2014-08-06,*Desconhecido,536,0.9871086556169429
2014-08-06,GHash.IO,7,0.01289134438305709
2014-08-07,*Desconhecido,542,0.9908592321755028
2014-08-07,GHash.IO,5,0.009140767824497258
2014-08-08,*Desconhecido,547,0.9873646209386282
2014-08-08,GHash.IO,7,0.01263537906137184
2014-08-09,*Desconhecido,549,0.9945652173913043
2014-08-09,GHash.IO,3,0.005434782608695652
2014-08-10,*Desconhecido,541,0.9981549815498155
2014-08-10,GHash.IO,1,0.0018450184501845018
2014-08-11,*Desconhecido,548,0.9927536231884058
2014-08-11,GHash.IO,4,0.007246376811594203
2014-08-12,*Desconhecido,539,0.9908088235294118
2014-08-12,GHash.IO,5,0.009191176470588236
2014-08-13,*Desconhecido,552,0.9963898916967509
2014-08-13,GHash.IO,2,0.0036101083032490976
2014-08-14,*Desconhecido,547,0.9891500904159132
2014-08-14,GHash.IO,6,0.0108499095840868
2014-08-15,*Desconhecido,536,0.988929889298893
2014-08-15,GHash.IO,6,0.01107011070110701
2014-08-16,*Desconhecido,550,0.9945750452079566
2014-08-16,GHash.IO,3,0.0054249547920434
2014-08-17,*Desconhecido,544,0.9908925318761385
2014-08-17,GHash.IO,5,0.009107468123861567
2014-08-18,*Desconhecido,545,0.990909090909091
2014-08-18,GHash.IO,5,0.00909090909090909
2014-08-19,*Desconhecido,542,0.9854545454545455
2014-08-19,GHash.IO,8,0.014545454545454545
2014-08-20,*Desconhecido,539,0.9871794871794872
2014-08-20,GHash.IO,7,0.01282051282051282
2014-08-21,*Desconhecido,552,0.9981916817359855
2014-08-21,GHash.IO,1,0.0018083182640144665
2014-08-22,*Desconhecido,542,0.9890510948905109
2014-08-22,GHash.IO,6,0.010948905109489052
2014-08-23,*Desconhecido,542,0.9854545454545455
2014-08-23,GHash.IO,8,0.014545454545454545
2014-08-24,*Desconhecido,556,0.9946332737030411
2014-08-24,GHash.IO,3,0.005366726296958855
2014-08-25,*Desconhecido,538,0.990791896869245
2014-08-25,GHash.IO,5,0.009208103130755065
2014-08-26,*Desconhecido,549,0.9963702359346642
2014-08-26,GHash.IO,2,0.003629764065335753
2014-08-27,*Desconhecido,543,0.9908759124087592
2014-08-27,GHash.IO,5,0.009124087591240875
2014-08-28,*Desconhecido,542,0.9836660617059891
2014-08-28,GHash.IO,9,0.016333938294010888
2014-08-29,*Desconhecido,545,0.990909090909091
2014-08-29,GHash.IO,5,0.00909090909090909
2014-08-30,*Desconhecido,541,0.9890310786106032
2014-08-30,GHash.IO,6,0.010968921389396709
2014-08-31,*Desconhecido,540,0.989010989010989
2014-08-31,GHash.IO,6,0.01098901098901099
2014-09-01,*Desconhecido,549,0.9909747292418772
2014-09-01,GHash.IO,5,0.009025270758122744
2014-09-02,*Desconhecido,544,0.9890909090909091
2014-09-02,GHash.IO,6,0.01090909090909091
2014-09-03,*Desconhecido,549,0.9909747292418772
2014-09-03,GHash.IO,5,0.009025270758122744
2014-09-04,*Desconhecido,542,0.9872495446265938
2014-09-04,GHash.IO,7,0.012750455373406194
2014-09-05,*Desconhecido,538,0.9835466179159049
2014-09-05,GHash.IO,9,0.016453382084095063
2014-09-06,*Desconhecido,550,0.9892086330935251
2014-09-06,GHash.IO,6,0.01079136690647482
2014-09-07,*Desconhecido,538,0.9835466179159049
2014-09-07,GHash.IO,9,0.016453382084095063
2014-09-08,*Desconhecido,547,0.9873646209386282
2014-09-08,GHash.IO,7,0.01263537906137184
2014-09-09,*Desconhecido,535,0.9762773722627737
2014-09-09,GHash.IO,13,0.023722627737226276
2014-09-10,*Desconhecido,530,0.9724770642201835
2014-09-10,GHash.IO,15,0.027522935779816515
2014-09-11,*Desconhecido,542,0.9872495446265938
2014-09-11,GHash.IO,7,0.012750455373406194
2014-09-12,*Desconhecido,547,0.9855855855855856
2014-09-12,GHash.IO,8,0.014414414414414415
2014-09-13,*Desconhecido,540,0.9836065573770492
2014-09-13,GHash.IO,9,0.01639344262295082
2014-09-14,*Desconhecido,540,0.9818181818181818
2014-09-14,GHash.IO,10,0.01818181818181818
2014-09-15,*Desconhecido,540,0.9854014598540146
2014-09-15,GHash.IO,8,0.014598540145985401
2014-09-16,*Desconhecido,531,0.9533213644524237
2014-09-16,GHash.IO,26,0.0466786355475763
2014-09-17,*Desconhecido,535,0.9852670349907919
2014-09-17,GHash.IO,8,0.014732965009208104
2014-09-18,*Desconhecido,543,0.9836956521739131
2014-09-18,GHash.IO,9,0.016304347826086956
2014-09-19,*Desconhecido,535,0.9744990892531876
2014-09-19,GHash.IO,14,0.025500910746812388
2014-09-20,*Desconhecido,537,0.9763636363636363
2014-09-20,GHash.IO,13,0.023636363636363636
2014-09-21,*Desconhecido,541,0.9836363636363636
2014-09-21,GHash.IO,9,0.016363636363636365
2014-09-22,*Desconhecido,539,0.9729241877256317
2014-09-22,GHash.IO,15,0.02707581227436823
2014-09-23,*Desconhecido,538,0.9835466179159049
2014-09-23,GHash.IO,9,0.016453382084095063
2014-09-24,*Desconhecido,543,0.9819168173598554
2014-09-24,GHash.IO,10,0.018083182640144666
2014-09-25,*Desconhecido,544,0.9908925318761385
2014-09-25,GHash.IO,5,0.009107468123861567
2014-09-26,*Desconhecido,535,0.9834558823529411
2014-09-26,GHash.IO,9,0.016544117647058824
2014-09-27,*Desconhecido,542,0.9783393501805054
2014-09-27,GHash.IO,12,0.021660649819494584
2014-09-28,*Desconhecido,544,0.9837251356238698
2014-09-28,GHash.IO,9,0.0162748643761302
2014-09-29,*Desconhecido,531,0.9707495429616088
2014-09-29,GHash.IO,16,0.029250457038391225
2014-09-30,*Desconhecido,533,0.9797794117647058
2014-09-30,GHash.IO,11,0.02022058823529412
2014-10-01,*Desconhecido,538,0.9746376811594203
2014-10-01,GHash.IO,14,0.025362318840579712
2014-10-02,*Desconhecido,535,0.9709618874773139
2014-10-02,GHash.IO,16,0.029038112522686024
2014-10-03,*Desconhecido,532,0.9725776965265083
2014-10-03,GHash.IO,15,0.027422303473491772
2014-10-04,*Desconhecido,528,0.9723756906077348
2014-10-04,GHash.IO,15,0.027624309392265192
2014-10-05,*Desconhecido,536,0.9657657657657658
2014-10-05,GHash.IO,19,0.03423423423423423
2014-10-06,*Desconhecido,535,0.9870848708487084
2014-10-06,GHash.IO,7,0.012915129151291513
2014-10-07,*Desconhecido,553,1.0
2014-10-08,*Desconhecido,549,1.0
2014-10-09,*Desconhecido,554,1.0
2014-10-10,*Desconhecido,549,0.9909747292418772
2014-10-10,GHash.IO,5,0.009025270758122744
2014-10-11,*Desconhecido,533,0.9744058500914077
2014-10-11,GHash.IO,14,0.025594149908592323
2014-10-12,*Desconhecido,535,0.9727272727272728
2014-10-12,GHash.IO,15,0.02727272727272727
2014-10-13,*Desconhecido,540,0.9818181818181818
2014-10-13,GHash.IO,10,0.01818181818181818
2014-10-14,*Desconhecido,535,0.9798534798534798
2014-10-14,GHash.IO,11,0.020146520146520148
2014-10-15,*Desconhecido,541,0.9818511796733213
2014-10-15,GHash.IO,10,0.018148820326678767
2014-10-16,*Desconhecido,538,0.9781818181818182
2014-10-16,GHash.IO,12,0.02181818181818182
2014-10-17,*Desconhecido,536,0.979890310786106
2014-10-17,GHash.IO,11,0.02010968921389397
2014-10-18,*Desconhecido,533,0.9673321234119783
2014-10-18,GHash.IO,18,0.032667876588021776
2014-10-19,*Desconhecido,542,0.9783393501805054
2014-10-19,GHash.IO,12,0.021660649819494584
2014-10-20,*Desconhecido,537,0.9799270072992701
2014-10-20,GHash.IO,11,0.020072992700729927
2014-10-21,*Desconhecido,543,0.9836956521739131
2014-10-21,GHash.IO,9,0.016304347826086956
2014-10-22,*Desconhecido,532,0.9779411764705882
2014-10-22,GHash.IO,12,0.022058823529411766
2014-10-23,*Desconhecido,551,0.9892280071813285
2014-10-23,GHash.IO,6,0.010771992818671455
2014-10-24,*Desconhecido,531,0.9672131147540983
2014-10-24,GHash.IO,18,0.03278688524590164
2014-10-25,*Desconhecido,539,0.9746835443037974
2014-10-25,GHash.IO,14,0.02531645569620253
2014-10-26,*Desconhecido,530,0.9760589318600368
2014-10-26,GHash.IO,13,0.02394106813996317
2014-10-27,*Desconhecido,547,0.9945454545454545
2014-10-27,GHash.IO,3,0.005454545454545455
2014-10-28,*Desconhecido,538,0.9871559633027523
2014-10-28,GHash.IO,7,0.012844036697247707
2014-10-29,*Desconhecido,546,0.9909255898366606
2014-10-29,GHash.IO,5,0.009074410163339383
2014-10-30,*Desconhecido,543,0.9890710382513661
2014-10-30,GHash.IO,6,0.01092896174863388
2014-10-31,*Desconhecido,537,0.9763636363636363
2014-10-31,GHash.IO,13,0.023636363636363636
2014-11-01,*Desconhecido,548,0.9927536231884058
2014-11-01,GHash.IO,4,0.007246376811594203
2014-11-02,*Desconhecido,543,0.9836956521739131
2014-11-02,GHash.IO,9,0.016304347826086956
2014-11-03,*Desconhecido,536,0.9781021897810219
2014-11-03,GHash.IO,12,0.021897810218978103
2014-11-04,*Desconhecido,535,0.9727272727272728
2014-11-04,GHash.IO,15,0.02727272727272727
2014-11-05,*Desconhecido,535,0.9852670349907919
2014-11-05,GHash.IO,8,0.014732965009208104
2014-11-06,*Desconhecido,541,0.9730215827338129
2014-11-06,GHash.IO,15,0.02697841726618705
2014-11-07,*Desconhecido,521,0.9489981785063752
2014-11-07,GHash.IO,28,0.051001821493624776
2014-11-08,*Desconhecido,545,0.9767025089605734
2014-11-08,GHash.IO,13,0.023297491039426525
2014-11-09,*Desconhecido,541,0.9854280510018215
2014-11-09,GHash.IO,8,0.014571948998178506
2014-11-10,*Desconhecido,541,0.9908424908424909
2014-11-10,GHash.IO,5,0.009157509157509158
2014-11-11,*Desconhecido,543,0.9890710382513661
2014-11-11,GHash.IO,6,0.01092896174863388
2014-11-12,*Desconhecido,551,0.9945848375451264
2014-11-12,GHash.IO,3,0.005415162454873646
2014-11-13,*Desconhecido,537,0.9853211009174312
2014-11-13,GHash.IO,8,0.014678899082568808
2014-11-14,*Desconhecido,541,0.980072463768116
2014-11-14,GHash.IO,11,0.019927536231884056
2014-11-15,*Desconhecido,544,0.9945155393053017
2014-11-15,GHash.IO,3,0.005484460694698354
2014-11-16,*Desconhecido,539,0.9871794871794872
2014-11-16,GHash.IO,7,0.01282051282051282
2014-11-17,*Desconhecido,546,0.9855595667870036
2014-11-17,GHash.IO,8,0.01444043321299639
2014-11-18,*Desconhecido,538,0.9853479853479854
2014-11-18,GHash.IO,8,0.014652014652014652
2014-11-19,*Desconhecido,550,0.9892086330935251
2014-11-19,GHash.IO,6,0.01079136690647482
2014-11-20,*Desconhecido,536,0.9852941176470589
2014-11-20,GHash.IO,8,0.014705882352941176
2014-11-21,*Desconhecido,533,0.9726277372262774
2014-11-21,GHash.IO,15,0.02737226277372263
2014-11-22,*Desconhecido,546,0.9837837837837838
2014-11-22,GHash.IO,9,0.016216216216216217
2014-11-23,*Desconhecido,532,0.9725776965265083
2014-11-23,GHash.IO,15,0.027422303473491772
2014-11-24,*Desconhecido,538,0.9781818181818182
2014-11-24,GHash.IO,12,0.02181818181818182
2014-11-25,*Desconhecido,533,0.9779816513761468
2014-11-25,GHash.IO,12,0.022018348623853212
2014-11-26,*Desconhecido,543,0.9890710382513661
2014-11-26,GHash.IO,6,0.01092896174863388
2014-11-27,*Desconhecido,541,0.9783001808318263
2014-11-27,GHash.IO,12,0.0216998191681736
2014-11-28,*Desconhecido,536,0.9745454545454545
2014-11-28,GHash.IO,14,0.025454545454545455
2014-11-29,*Desconhecido,535,0.9852670349907919
2014-11-29,GHash.IO,8,0.014732965009208104
2014-11-30,*Desconhecido,541,0.9854280510018215
2014-11-30,GHash.IO,8,0.014571948998178506
2014-12-01,*Desconhecido,540,0.9800362976406534
2014-12-01,GHash.IO,11,0.019963702359346643
2014-12-02,*Desconhecido,541,0.9765342960288809
2014-12-02,GHash.IO,13,0.023465703971119134
2014-12-03,*Desconhecido,528,0.9777777777777777
2014-12-03,GHash.IO,12,0.022222222222222223
2014-12-04,*Desconhecido,535,0.9727272727272728
2014-12-04,GHash.IO,15,0.02727272727272727
2014-12-05,*Desconhecido,552,0.9945945945945946
2014-12-05,GHash.IO,3,0.005405405405405406
2014-12-06,*Desconhecido,533,0.9779816513761468
2014-12-06,GHash.IO,12,0.022018348623853212
2014-12-07,*Desconhecido,541,0.9818511796733213
2014-12-07,GHash.IO,10,0.018148820326678767
2014-12-08,*Desconhecido,534,0.9709090909090909
2014-12-08,GHash.IO,16,0.02909090909090909
2014-12-09,*Desconhecido,538,0.9746376811594203
2014-12-09,GHash.IO,14,0.025362318840579712
2014-12-10,*Desconhecido,541,0.9872262773722628
2014-12-10,GHash.IO,7,0.012773722627737226
2014-12-11,*Desconhecido,541,0.9854280510018215
2014-12-11,GHash.IO,8,0.014571948998178506
2014-12-12,*Desconhecido,541,0.9908424908424909
2014-12-12,GHash.IO,5,0.009157509157509158
2014-12-13,*Desconhecido,533,0.970856102003643
2014-12-13,GHash.IO,16,0.029143897996357013
2014-12-14,*Desconhecido,531,0.9743119266055046
2014-12-14,GHash.IO,14,0.025688073394495414
2014-12-15,*Desconhecido,542,0.9783393501805054
2014-12-15,GHash.IO,12,0.021660649819494584
2014-12-16,*Desconhecido,532,0.9797421731123389
2014-12-16,GHash.IO,11,0.020257826887661142
2014-12-17,*Desconhecido,529,0.9635701275045537
2014-12-17,GHash.IO,20,0.03642987249544627
2014-12-18,*Desconhecido,538,0.9799635701275046
2014-12-18,GHash.IO,11,0.020036429872495445
2014-12-19,*Desconhecido,545,0.9873188405797102
2014-12-19,GHash.IO,7,0.012681159420289856
2014-12-20,*Desconhecido,533,0.9761904761904762
2014-12-20,GHash.IO,13,0.023809523809523808
2014-12-21,*Desconhecido,533,0.9744058500914077
2014-12-21,GHash.IO,14,0.025594149908592323
2014-12-22,*Desconhecido,540,0.9800362976406534
2014-12-22,GHash.IO,11,0.019963702359346643
2014-12-23,*Desconhecido,527,0.96875
2014-12-23,GHash.IO,17,0.03125
2014-12-24,*Desconhecido,546,0.978494623655914
2014-12-24,GHash.IO,12,0.021505376344086023
2014-12-25,*Desconhecido,530,0.9760589318600368
2014-12-25,GHash.IO,13,0.02394106813996317
2014-12-26,*Desconhecido,540,0.9782608695652174
2014-12-26,GHash.IO,12,0.021739130434782608
2014-12-27,*Desconhecido,534,0.9744525547445255
2014-12-27,GHash.IO,14,0.025547445255474453
2014-12-28,*Desconhecido,536,0.9834862385321101
2014-12-28,GHash.IO,9,0.01651376146788991
2014-12-29,*Desconhecido,534,0.9709090909090909
2014-12-29,GHash.IO,16,0.02909090909090909
2014-12-30,*Desconhecido,530,0.9760589318600368
2014-12-30,GHash.IO,13,0.02394106813996317
2014-12-31,*Desconhecido,541,0.9747747747747748
2014-12-31,GHash.IO,14,0.025225225225225224
2015-01-01,*Desconhecido,524,0.9562043795620438
2015-01-01,GHash.IO,24,0.043795620437956206
2015-01-02,*Desconhecido,528,0.9582577132486388
2015-01-02,GHash.IO,23,0.041742286751361164
2015-01-03,*Desconhecido,519,0.9505494505494505
2015-01-03,GHash.IO,27,0.04945054945054945
2015-01-04,*Desconhecido,534,0.9744525547445255
2015-01-04,GHash.IO,14,0.025547445255474453
2015-01-05,*Desconhecido,533,0.9797794117647058
2015-01-05,GHash.IO,11,0.02022058823529412
2015-01-06,*Desconhecido,541,0.9765342960288809
2015-01-06,GHash.IO,13,0.023465703971119134
2015-01-07,*Desconhecido,537,0.9728260869565217
2015-01-07,GHash.IO,15,0.02717391304347826
2015-01-08,*Desconhecido,539,0.9817850637522769
2015-01-08,GHash.IO,10,0.018214936247723135
2015-01-09,*Desconhecido,525,0.9668508287292817
2015-01-09,GHash.IO,18,0.03314917127071823
2015-01-10,*Desconhecido,532,0.9761467889908257
2015-01-10,GHash.IO,13,0.023853211009174313
2015-01-11,*Desconhecido,540,0.9712230215827338
2015-01-11,GHash.IO,16,0.02877697841726619
2015-01-12,*Desconhecido,537,0.9817184643510055
2015-01-12,GHash.IO,10,0.018281535648994516
