date,guessed_miner,blocks,percent
2020-01-28,*Desconhecido,160,0.2957486136783734
2020-01-28,AntPool,199,0.3678373382624769
2020-01-28,CybtcPool,80,0.1478743068391867
2020-01-28,F2Pool,42,0.07763401109057301
2020-01-28,Poolin,24,0.04436229205175601
2020-01-28,ProHashing,5,0.009242144177449169
2020-01-28,ViaBTC,31,0.05730129390018484
2020-01-29,*Desconhecido,162,0.2961608775137112
2020-01-29,AntPool,178,0.32541133455210236
2020-01-29,CybtcPool,90,0.16453382084095064
2020-01-29,F2Pool,47,0.08592321755027423
2020-01-29,Poolin,26,0.04753199268738574
2020-01-29,ProHashing,7,0.012797074954296161
2020-01-29,ViaBTC,37,0.06764168190127971
2020-01-30,*Desconhecido,161,0.29219600725952816
2020-01-30,AntPool,184,0.3339382940108893
2020-01-30,CybtcPool,87,0.15789473684210525
2020-01-30,F2Pool,48,0.08711433756805807
2020-01-30,Poolin,29,0.05263157894736842
2020-01-30,ViaBTC,42,0.07622504537205081
2020-01-31,*Desconhecido,150,0.27726432532347506
2020-01-31,AntPool,180,0.33271719038817005
2020-01-31,CybtcPool,105,0.19408502772643252
2020-01-31,F2Pool,46,0.08502772643253234
2020-01-31,Poolin,24,0.04436229205175601
2020-01-31,ProHashing,5,0.009242144177449169
2020-01-31,ViaBTC,31,0.05730129390018484
2020-02-01,*Desconhecido,152,0.2733812949640288
2020-02-01,AntPool,174,0.3129496402877698
2020-02-01,CybtcPool,97,0.17446043165467626
2020-02-01,F2Pool,52,0.09352517985611511
2020-02-01,Poolin,23,0.04136690647482014
2020-02-01,ProHashing,3,0.00539568345323741
2020-02-01,ViaBTC,55,0.09892086330935251
2020-02-02,*Desconhecido,151,0.27706422018348625
2020-02-02,AntPool,197,0.3614678899082569
2020-02-02,CybtcPool,90,0.1651376146788991
2020-02-02,F2Pool,46,0.08440366972477065
2020-02-02,Poolin,23,0.04220183486238532
2020-02-02,ProHashing,6,0.011009174311926606
2020-02-02,ViaBTC,32,0.05871559633027523
2020-02-03,*Desconhecido,143,0.2604735883424408
2020-02-03,AntPool,192,0.34972677595628415
2020-02-03,CybtcPool,101,0.18397085610200364
2020-02-03,F2Pool,34,0.061930783242258654
2020-02-03,Poolin,23,0.04189435336976321
2020-02-03,ProHashing,5,0.009107468123861567
2020-02-03,ViaBTC,51,0.09289617486338798
2020-02-04,*Desconhecido,130,0.2376599634369287
2020-02-04,AntPool,195,0.35648994515539306
2020-02-04,CybtcPool,122,0.2230347349177331
2020-02-04,F2Pool,38,0.06946983546617916
2020-02-04,Poolin,26,0.04753199268738574
2020-02-04,ProHashing,5,0.009140767824497258
