date,miner,blocks,percent
2020-01-13,*Outros,1196,0.18287461773700306
2020-01-13,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,269,0.04113149847094801
2020-01-13,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,43,0.006574923547400612
2020-01-13,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,44,0.00672782874617737
2020-01-13,2MinersPool,51,0.007798165137614679
2020-01-13,BTC.com,83,0.012691131498470948
2020-01-13,BeePool,66,0.010091743119266056
2020-01-13,Ethermine,1475,0.22553516819571864
2020-01-13,F2Pool,688,0.10519877675840979
2020-01-13,Nanopool,515,0.07874617737003058
2020-01-13,SparkPool,2110,0.32262996941896027
2020-01-14,*Outros,1264,0.19371647509578543
2020-01-14,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,271,0.04153256704980843
2020-01-14,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,48,0.0073563218390804595
2020-01-14,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,41,0.0062835249042145595
2020-01-14,2MinersPool,42,0.006436781609195402
2020-01-14,BTC.com,94,0.014406130268199233
2020-01-14,BeePool,60,0.009195402298850575
2020-01-14,Ethermine,1493,0.22881226053639847
2020-01-14,F2Pool,638,0.09777777777777778
2020-01-14,Nanopool,502,0.07693486590038315
2020-01-14,SparkPool,2072,0.31754789272030653
2020-01-15,*Outros,1208,0.1862473018809744
2020-01-15,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,256,0.039469626888683315
2020-01-15,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,50,0.0077089115016959605
2020-01-15,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,49,0.007554733271662041
2020-01-15,2MinersPool,42,0.0064754856614246065
2020-01-15,BTC.com,73,0.011255010792476103
2020-01-15,BeePool,61,0.009404872032069071
2020-01-15,Ethermine,1459,0.22494603761948812
2020-01-15,F2Pool,624,0.09620721554116558
2020-01-15,Nanopool,489,0.0753931544865865
2020-01-15,SparkPool,2175,0.3353376503237743
2020-01-16,*Outros,1162,0.17786621766416655
2020-01-16,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,283,0.04331853666003368
2020-01-16,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,51,0.007806520740854125
2020-01-16,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,24,0.003673656819225471
2020-01-16,2MinersPool,47,0.007194244604316547
2020-01-16,BTC.com,89,0.01362314403796112
2020-01-16,BeePool,69,0.010561763355273228
2020-01-16,Ethermine,1411,0.2159804071636308
2020-01-16,F2Pool,671,0.10270932190417878
2020-01-16,Nanopool,541,0.08281034746670748
2020-01-16,SparkPool,2185,0.3344558395836522
2020-01-17,*Outros,1205,0.1839975568789128
2020-01-17,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,250,0.03817376698732631
2020-01-17,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,49,0.007482058329515957
2020-01-17,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,34,0.005191632310276378
2020-01-17,2MinersPool,43,0.006565887921820125
2020-01-17,BTC.com,94,0.014353336387234692
2020-01-17,BeePool,63,0.00961978928080623
2020-01-17,Ethermine,1364,0.20827607268285234
2020-01-17,F2Pool,690,0.10535959688502061
2020-01-17,Nanopool,533,0.08138647121697969
2020-01-17,SparkPool,2224,0.33959383111925484
2020-01-18,*Outros,1255,0.19260282381829344
2020-01-18,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,280,0.042971147943523635
2020-01-18,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,53,0.008133824432166974
2020-01-18,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,15,0.0023020257826887663
2020-01-18,2MinersPool,45,0.006906077348066298
2020-01-18,BTC.com,76,0.011663597298956415
2020-01-18,BeePool,52,0.00798035604665439
2020-01-18,Ethermine,1461,0.22421731123388583
2020-01-18,F2Pool,696,0.10681399631675875
2020-01-18,Nanopool,532,0.0816451810926949
2020-01-18,SparkPool,2051,0.3147636586863106
2020-01-19,*Outros,1264,0.19238964992389648
2020-01-19,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,287,0.043683409436834096
2020-01-19,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,55,0.00837138508371385
2020-01-19,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,22,0.0033485540334855404
2020-01-19,2MinersPool,44,0.006697108066971081
2020-01-19,BTC.com,77,0.011719939117199391
2020-01-19,BeePool,54,0.00821917808219178
2020-01-19,Ethermine,1467,0.2232876712328767
2020-01-19,F2Pool,686,0.10441400304414003
2020-01-19,Nanopool,499,0.07595129375951294
2020-01-19,SparkPool,2115,0.3219178082191781
2020-01-20,*Outros,1310,0.20098189628720467
2020-01-20,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,267,0.04096348573181958
2020-01-20,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,49,0.007517643448910709
2020-01-20,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,19,0.002915004602638846
2020-01-20,2MinersPool,32,0.00490948143602332
2020-01-20,BTC.com,68,0.010432648051549556
2020-01-20,BeePool,77,0.011813439705431113
2020-01-20,Ethermine,1381,0.2118748082233814
2020-01-20,F2Pool,703,0.10785517029763732
2020-01-20,Nanopool,562,0.08622276772015956
2020-01-20,SparkPool,2050,0.31451365449524393
2020-01-21,*Outros,1199,0.18244065733414486
2020-01-21,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,278,0.04230066950699939
2020-01-21,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,75,0.011412051125989045
2020-01-21,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,18,0.002738892270237371
2020-01-21,2MinersPool,40,0.006086427267194157
2020-01-21,BTC.com,92,0.01399878271454656
2020-01-21,BeePool,52,0.007912355447352405
2020-01-21,Ethermine,1412,0.21485088253195375
2020-01-21,F2Pool,686,0.1043822276323798
2020-01-21,Nanopool,516,0.07851491174680462
2020-01-21,SparkPool,2204,0.33536214242239804
2020-01-22,*Outros,1181,0.18247836835599507
2020-01-22,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,277,0.04279975278121137
2020-01-22,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,80,0.012360939431396786
2020-01-22,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,12,0.001854140914709518
2020-01-22,2MinersPool,41,0.006334981458590853
2020-01-22,BTC.com,91,0.014060568603213844
2020-01-22,BeePool,63,0.00973423980222497
2020-01-22,Ethermine,1374,0.2122991347342398
2020-01-22,F2Pool,743,0.11480222496909766
2020-01-22,Nanopool,518,0.08003708281829419
2020-01-22,SparkPool,2092,0.323238566131026
2020-01-23,*Outros,1278,0.19437262357414448
2020-01-23,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,286,0.04349809885931559
2020-01-23,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,75,0.011406844106463879
2020-01-23,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,18,0.0027376425855513307
2020-01-23,2MinersPool,44,0.0066920152091254756
2020-01-23,BTC.com,65,0.00988593155893536
2020-01-23,BeePool,52,0.00790874524714829
2020-01-23,Ethermine,1336,0.20319391634980988
2020-01-23,F2Pool,694,0.10555133079847909
2020-01-23,Nanopool,522,0.0793916349809886
2020-01-23,SparkPool,2205,0.33536121673003805
2020-01-24,*Outros,1264,0.19404359840343874
2020-01-24,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,254,0.03899293828676696
2020-01-24,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,81,0.012434755910346946
